GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US110010062021,110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",65,106
1500000US110010064001,110010064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia",1322,317
1500000US110010064002,110010064002,"Block Group 2, Census Tract 64, District of Columbia, District of Columbia",1133,256
1500000US110010065001,110010065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia",859,184
1500000US110010065002,110010065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia",1710,346
1500000US110010066001,110010066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",2027,204
1500000US110010067001,110010067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia",1384,182
1500000US110010067002,110010067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",1504,222
1500000US110010067003,110010067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia",1296,170
1500000US110010068011,110010068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",1587,178
1500000US110010068012,110010068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",555,108
1500000US110010068021,110010068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",951,142
1500000US110010068022,110010068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",1537,203
1500000US110010068041,110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",2803,288
1500000US110010069001,110010069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",1421,189
1500000US110010069002,110010069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",799,180
1500000US110010070001,110010070001,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia",1441,251
1500000US110010070002,110010070002,"Block Group 2, Census Tract 70, District of Columbia, District of Columbia",1393,252
1500000US110010071001,110010071001,"Block Group 1, Census Tract 71, District of Columbia, District of Columbia",703,391
1500000US110010071002,110010071002,"Block Group 2, Census Tract 71, District of Columbia, District of Columbia",2646,342
1500000US110010072001,110010072001,"Block Group 1, Census Tract 72, District of Columbia, District of Columbia",3469,260
1500000US110010072002,110010072002,"Block Group 2, Census Tract 72, District of Columbia, District of Columbia",1195,190
1500000US110010073011,110010073011,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",4680,401
1500000US110010073041,110010073041,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",2163,403
1500000US110010073042,110010073042,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",946,233
1500000US110010073043,110010073043,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",318,172
1500000US110010074011,110010074011,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",1206,164
1500000US110010074012,110010074012,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",1108,226
1500000US110010074031,110010074031,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",3192,374
1500000US110010074041,110010074041,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",2098,635
1500000US110010074042,110010074042,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",1533,675
1500000US110010074043,110010074043,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",154,138
1500000US110010074061,110010074061,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",1764,487
1500000US110010074062,110010074062,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",1190,385
1500000US110010074071,110010074071,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",807,242
1500000US110010074072,110010074072,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",2094,238
1500000US110010074081,110010074081,"Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia",3607,453
1500000US110010074091,110010074091,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",1099,366
1500000US110010074092,110010074092,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",1310,353
1500000US110010074093,110010074093,"Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia",1485,419
1500000US110010075021,110010075021,"Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia",3407,603
1500000US110010075022,110010075022,"Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia",1757,406
1500000US110010075031,110010075031,"Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",648,181
1500000US110010075032,110010075032,"Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia",2000,316
1500000US110010075041,110010075041,"Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",2903,400
1500000US110010076011,110010076011,"Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia",877,315
1500000US110010076012,110010076012,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",260,95
1500000US110010076013,110010076013,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia",2116,553
1500000US110010076014,110010076014,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",756,323
1500000US110010076015,110010076015,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",900,376
1500000US110010076031,110010076031,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia",1578,553
1500000US110010076032,110010076032,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",402,193
1500000US110010076033,110010076033,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",854,440
1500000US110010076034,110010076034,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",1200,422
1500000US110010076041,110010076041,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia",1412,384
1500000US110010076042,110010076042,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",1401,318
1500000US110010076043,110010076043,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",1199,338
1500000US110010076051,110010076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",698,237
1500000US110010076052,110010076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",2387,350
1500000US110010076053,110010076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",908,327
1500000US110010077031,110010077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",797,396
1500000US110010077032,110010077032,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",1126,519
1500000US110010077033,110010077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",3112,700
1500000US110010077034,110010077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",486,296
1500000US110010077071,110010077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",2830,557
1500000US110010077072,110010077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",1677,406
1500000US110010077081,110010077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",1592,368
1500000US110010077082,110010077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",1420,312
1500000US110010077091,110010077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",1302,219
1500000US110010077092,110010077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",973,222
1500000US110010078031,110010078031,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",990,288
1500000US110010078032,110010078032,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia",607,177
1500000US110010078033,110010078033,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia",652,336
1500000US110010078034,110010078034,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia",1458,347
1500000US110010078041,110010078041,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",1279,562
1500000US110010078042,110010078042,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",1384,287
1500000US110010078043,110010078043,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",884,332
1500000US110010078061,110010078061,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia",1043,207
1500000US110010078062,110010078062,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",1035,275
1500000US110010078071,110010078071,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",1383,216
1500000US110010078072,110010078072,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia",934,197
1500000US110010078081,110010078081,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia",1909,605
1500000US110010078082,110010078082,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",842,297
1500000US110010078083,110010078083,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia",1096,526
1500000US110010078091,110010078091,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",2003,393
1500000US110010078092,110010078092,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",1071,335
1500000US110010079011,110010079011,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia",324,154
1500000US110010079012,110010079012,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",1014,242
1500000US110010079013,110010079013,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",1548,401
1500000US110010079014,110010079014,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",1011,228
1500000US110010079031,110010079031,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",1907,257
1500000US110010080011,110010080011,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia",744,261
1500000US110010080012,110010080012,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",1527,217
1500000US110010080013,110010080013,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia",891,311
1500000US110010080021,110010080021,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",1208,204
1500000US110010080022,110010080022,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",2229,241
1500000US110010081001,110010081001,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",825,187
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",1569,220
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",843,177
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",894,261
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",2112,259
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",1203,246
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",1216,232
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",2446,190
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",1022,243
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",1107,185
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",1454,188
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",1515,338
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",1127,332
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",1285,179
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",741,189
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",617,246
1500000US110010088022,110010088022,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",1628,381
1500000US110010088023,110010088023,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia",1469,368
1500000US110010088024,110010088024,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",1183,371
1500000US110010088031,110010088031,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia",2344,376
1500000US110010088041,110010088041,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia",980,299
1500000US110010088042,110010088042,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",1520,309
1500000US110010089031,110010089031,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",2628,437
1500000US110010089032,110010089032,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia",820,414
1500000US110010089041,110010089041,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia",2255,367
1500000US110010089042,110010089042,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia",1083,370
1500000US110010090001,110010090001,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia",1448,236
1500000US110010090002,110010090002,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia",1597,230
1500000US110010091021,110010091021,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia",922,294
1500000US110010091022,110010091022,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",2505,385
1500000US110010091023,110010091023,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia",1837,445
1500000US110010092011,110010092011,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",2844,458
1500000US110010092031,110010092031,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",1344,293
1500000US110010092032,110010092032,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",1342,334
1500000US110010092041,110010092041,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia",1037,208
1500000US110010092042,110010092042,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia",1814,326
1500000US110010093011,110010093011,"Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia",770,224
1500000US110010093012,110010093012,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",966,245
1500000US110010093013,110010093013,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",1001,350
1500000US110010093014,110010093014,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",781,320
1500000US110010093021,110010093021,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",1043,109
1500000US110010094001,110010094001,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia",822,263
1500000US110010094002,110010094002,"Block Group 2, Census Tract 94, District of Columbia, District of Columbia",1455,378
1500000US110010094003,110010094003,"Block Group 3, Census Tract 94, District of Columbia, District of Columbia",2041,392
1500000US110010094004,110010094004,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia",975,309
1500000US110010095011,110010095011,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia",3240,569
1500000US110010095012,110010095012,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia",837,350
1500000US110010095013,110010095013,"Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia",3548,442
1500000US110010095031,110010095031,"Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia",1706,341
1500000US110010095032,110010095032,"Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia",899,301
1500000US110010095033,110010095033,"Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",832,236
1500000US110010095041,110010095041,"Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",1593,418
1500000US110010095042,110010095042,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",1725,340
1500000US110010095051,110010095051,"Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia",666,268
1500000US110010095052,110010095052,"Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia",608,179
1500000US110010095053,110010095053,"Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",1305,299
1500000US110010095071,110010095071,"Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia",1777,206
1500000US110010095081,110010095081,"Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia",845,230
1500000US110010095082,110010095082,"Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",1374,393
1500000US110010095083,110010095083,"Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia",1469,349
1500000US110010095091,110010095091,"Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia",1430,453
1500000US110010095092,110010095092,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",802,283
1500000US110010095093,110010095093,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",1077,285
1500000US110010096011,110010096011,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",2383,266
1500000US110010096021,110010096021,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",1530,306
1500000US110010096022,110010096022,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",2143,406
1500000US110010096031,110010096031,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",1694,381
1500000US110010096032,110010096032,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",601,199
1500000US110010096033,110010096033,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",1219,527
1500000US110010096041,110010096041,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",1364,268
1500000US110010096042,110010096042,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",759,183
1500000US110010097001,110010097001,"Block Group 1, Census Tract 97, District of Columbia, District of Columbia",2567,450
1500000US110010097002,110010097002,"Block Group 2, Census Tract 97, District of Columbia, District of Columbia",867,370
1500000US110010098011,110010098011,"Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia",2373,305
1500000US110010098021,110010098021,"Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia",635,156
1500000US110010098022,110010098022,"Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia",1122,210
1500000US110010098031,110010098031,"Block Group 1, Census Tract 98.03, District of Columbia, District of Columbia",853,273
1500000US110010098032,110010098032,"Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia",894,346
1500000US110010098033,110010098033,"Block Group 3, Census Tract 98.03, District of Columbia, District of Columbia",1039,228
1500000US110010098041,110010098041,"Block Group 1, Census Tract 98.04, District of Columbia, District of Columbia",1838,355
1500000US110010098042,110010098042,"Block Group 2, Census Tract 98.04, District of Columbia, District of Columbia",996,225
1500000US110010098071,110010098071,"Block Group 1, Census Tract 98.07, District of Columbia, District of Columbia",655,209
1500000US110010098072,110010098072,"Block Group 2, Census Tract 98.07, District of Columbia, District of Columbia",2216,367
1500000US110010098101,110010098101,"Block Group 1, Census Tract 98.10, District of Columbia, District of Columbia",1728,402
1500000US110010098102,110010098102,"Block Group 2, Census Tract 98.10, District of Columbia, District of Columbia",930,267
1500000US110010098111,110010098111,"Block Group 1, Census Tract 98.11, District of Columbia, District of Columbia",2027,498
1500000US110010098112,110010098112,"Block Group 2, Census Tract 98.11, District of Columbia, District of Columbia",3064,504
1500000US110010099011,110010099011,"Block Group 1, Census Tract 99.01, District of Columbia, District of Columbia",1029,360
1500000US110010099012,110010099012,"Block Group 2, Census Tract 99.01, District of Columbia, District of Columbia",1689,300
1500000US110010099021,110010099021,"Block Group 1, Census Tract 99.02, District of Columbia, District of Columbia",812,253
1500000US110010099022,110010099022,"Block Group 2, Census Tract 99.02, District of Columbia, District of Columbia",2152,344
1500000US110010099031,110010099031,"Block Group 1, Census Tract 99.03, District of Columbia, District of Columbia",1175,301
1500000US110010099032,110010099032,"Block Group 2, Census Tract 99.03, District of Columbia, District of Columbia",679,190
1500000US110010099041,110010099041,"Block Group 1, Census Tract 99.04, District of Columbia, District of Columbia",774,271
1500000US110010099042,110010099042,"Block Group 2, Census Tract 99.04, District of Columbia, District of Columbia",1822,282
1500000US110010099051,110010099051,"Block Group 1, Census Tract 99.05, District of Columbia, District of Columbia",1261,426
1500000US110010099052,110010099052,"Block Group 2, Census Tract 99.05, District of Columbia, District of Columbia",763,245
1500000US110010099053,110010099053,"Block Group 3, Census Tract 99.05, District of Columbia, District of Columbia",873,259
1500000US110010099061,110010099061,"Block Group 1, Census Tract 99.06, District of Columbia, District of Columbia",1463,185
1500000US110010099071,110010099071,"Block Group 1, Census Tract 99.07, District of Columbia, District of Columbia",576,245
1500000US110010099072,110010099072,"Block Group 2, Census Tract 99.07, District of Columbia, District of Columbia",2366,315
1500000US110010101001,110010101001,"Block Group 1, Census Tract 101, District of Columbia, District of Columbia",1856,245
1500000US110010101002,110010101002,"Block Group 2, Census Tract 101, District of Columbia, District of Columbia",791,190
1500000US110010102001,110010102001,"Block Group 1, Census Tract 102, District of Columbia, District of Columbia",1040,210
1500000US110010102002,110010102002,"Block Group 2, Census Tract 102, District of Columbia, District of Columbia",1512,276
1500000US110010103001,110010103001,"Block Group 1, Census Tract 103, District of Columbia, District of Columbia",823,172
1500000US110010103002,110010103002,"Block Group 2, Census Tract 103, District of Columbia, District of Columbia",1095,251
1500000US110010103003,110010103003,"Block Group 3, Census Tract 103, District of Columbia, District of Columbia",1347,309
1500000US110010104001,110010104001,"Block Group 1, Census Tract 104, District of Columbia, District of Columbia",1760,476
1500000US110010104002,110010104002,"Block Group 2, Census Tract 104, District of Columbia, District of Columbia",2966,630
1500000US110010105001,110010105001,"Block Group 1, Census Tract 105, District of Columbia, District of Columbia",1605,320
1500000US110010105002,110010105002,"Block Group 2, Census Tract 105, District of Columbia, District of Columbia",1915,294
1500000US110010106001,110010106001,"Block Group 1, Census Tract 106, District of Columbia, District of Columbia",994,230
1500000US110010106002,110010106002,"Block Group 2, Census Tract 106, District of Columbia, District of Columbia",4657,400
1500000US110010106003,110010106003,"Block Group 3, Census Tract 106, District of Columbia, District of Columbia",798,282
1500000US110010107001,110010107001,"Block Group 1, Census Tract 107, District of Columbia, District of Columbia",859,159
1500000US110010107002,110010107002,"Block Group 2, Census Tract 107, District of Columbia, District of Columbia",862,147
1500000US110010108001,110010108001,"Block Group 1, Census Tract 108, District of Columbia, District of Columbia",1521,279
1500000US110010108002,110010108002,"Block Group 2, Census Tract 108, District of Columbia, District of Columbia",2350,287
1500000US110010108003,110010108003,"Block Group 3, Census Tract 108, District of Columbia, District of Columbia",2527,382
1500000US110010109001,110010109001,"Block Group 1, Census Tract 109, District of Columbia, District of Columbia",2450,515
1500000US110010109002,110010109002,"Block Group 2, Census Tract 109, District of Columbia, District of Columbia",1859,792
1500000US110010110001,110010110001,"Block Group 1, Census Tract 110, District of Columbia, District of Columbia",666,373
1500000US110010110002,110010110002,"Block Group 2, Census Tract 110, District of Columbia, District of Columbia",864,173
1500000US110010110003,110010110003,"Block Group 3, Census Tract 110, District of Columbia, District of Columbia",686,193
1500000US110010110004,110010110004,"Block Group 4, Census Tract 110, District of Columbia, District of Columbia",1444,235
1500000US110010111001,110010111001,"Block Group 1, Census Tract 111, District of Columbia, District of Columbia",1731,426
1500000US110010111002,110010111002,"Block Group 2, Census Tract 111, District of Columbia, District of Columbia",2155,374
1500000US110010111003,110010111003,"Block Group 3, Census Tract 111, District of Columbia, District of Columbia",1639,376
